account_id,customer_id,iban,product_id,branch_id,currency,status,opened_at,closed_at
ACC0002468,CUST001977,LU70YAH17EJC5VADBZFW,PR002,BR005,EUR,OPEN,2023-06-24T19:56:08+00:00,
ACC0002469,CUST001977,LU28KJQQUW1VLNLIGT8T,PR006,BR009,EUR,OPEN,2023-06-24T19:56:08+00:00,
ACC0002470,CUST001978,LU57ZMNDP9FU1UC4AW1X,PR002,BR004,EUR,OPEN,2022-09-02T01:58:23+00:00,
ACC0002471,CUST001979,LU14EI75SC6HE3MBYO7J,PR001,BR007,EUR,OPEN,2025-01-09T02:11:23+00:00,
ACC0002472,CUST001980,LU66ZI6PAL9SDXJE6WDU,PR006,BR003,EUR,OPEN,2021-03-13T04:01:25+00:00,
ACC0002473,CUST001981,LU73GJ0DQ8W70UQ9E9RR,PR001,BR009,EUR,OPEN,2023-11-26T09:53:23+00:00,
ACC0002474,CUST001982,LU393EL5DXQ63T74CVZY,PR004,BR009,EUR,OPEN,2026-01-11T20:53:54+00:00,
ACC0002475,CUST001982,LU93DXZATRZGXAGIOVD0,PR003,BR004,EUR,OPEN,2026-01-11T20:53:54+00:00,
ACC0002476,CUST001982,LU07XBWB6XX31V58N4PG,PR007,BR006,EUR,OPEN,2026-01-11T20:53:54+00:00,
ACC0002477,CUST001983,LU19CMUJFYBHBI31R5ET,PR005,BR008,EUR,OPEN,2025-08-29T22:13:19+00:00,
ACC0002478,CUST001983,LU12EDI10IP52M9GOPA8,PR003,BR005,EUR,OPEN,2025-08-29T22:13:19+00:00,
ACC0002479,CUST001984,LU68ANTYNML62QJX0UZ9,PR005,BR006,EUR,OPEN,2021-09-17T20:18:16+00:00,
ACC0002480,CUST001985,LU71WN8HU4XDFURO8V38,PR001,BR006,EUR,CLOSED,2022-07-06T23:05:42+00:00,2022-07-06T23:05:42+00:00
ACC0002481,CUST001986,LU91RGS77HWHSR10FVQH,PR001,BR008,EUR,OPEN,2024-11-11T13:23:46+00:00,
ACC0002482,CUST001987,LU53JZZ189XSUVPZO551,PR001,BR001,EUR,OPEN,2022-11-24T16:34:03+00:00,
ACC0002483,CUST001988,LU29RSIO9G1LLY1R6TG7,PR006,BR010,EUR,OPEN,2022-03-08T21:55:05+00:00,
ACC0002484,CUST001989,LU707OZNV8DXNMFXFMEM,PR002,BR005,EUR,OPEN,2022-11-27T23:07:54+00:00,
ACC0002485,CUST001990,LU2056S4MTT3M2KLOH4Y,PR002,BR002,EUR,OPEN,2024-08-27T09:34:07+00:00,
ACC0002486,CUST001991,LU4478V7RMHNU5TA72T2,PR007,BR009,EUR,OPEN,2025-06-14T05:26:29+00:00,
ACC0002487,CUST001992,LU800G5W0V25DYH6PSQJ,PR008,BR004,EUR,OPEN,2021-12-22T12:51:18+00:00,
ACC0002488,CUST001993,LU33VUEISGXI61PT9QAE,PR002,BR009,EUR,OPEN,2023-09-06T20:47:37+00:00,
ACC0002489,CUST001994,LU83YQHTTUNP5WLBGXYG,PR002,BR008,EUR,OPEN,2025-02-18T02:38:58+00:00,
ACC0002490,CUST001994,LU38EW4OM417RAFMRE56,PR005,BR007,EUR,OPEN,2025-02-18T02:38:58+00:00,
ACC0002491,CUST001994,LU73X4GTWGTWGRWU8M85,PR002,BR001,EUR,OPEN,2025-02-18T02:38:58+00:00,
ACC0002492,CUST001995,LU59LZ1E7D8QP77EY8T7,PR007,BR009,EUR,OPEN,2023-03-30T06:02:14+00:00,
ACC0002493,CUST001995,LU83BC3BTYRQVAPBAYAQ,PR003,BR008,EUR,OPEN,2023-03-30T06:02:14+00:00,
ACC0002494,CUST001996,LU654ONDBL5YPI3LKN5O,PR002,BR010,EUR,OPEN,2021-06-15T18:45:25+00:00,
ACC0002495,CUST001997,LU18YCVDQ3OWNUJK0XQN,PR006,BR001,EUR,OPEN,2024-12-06T06:13:16+00:00,
ACC0002496,CUST001997,LU723MTXGMW1SJ0DYDB9,PR001,BR006,EUR,OPEN,2024-11-15T20:52:01+00:00,
ACC0002497,CUST001998,LU01UFQPHYSFEFM1X0TD,PR008,BR003,EUR,OPEN,2022-09-01T21:33:51+00:00,
ACC0002498,CUST001999,LU221CC0I8LKM7QNX3M8,PR003,BR006,EUR,OPEN,2023-09-23T13:14:18+00:00,
ACC0002499,CUST001999,LU71KJUE4R5ULR23WZXU,PR006,BR010,EUR,OPEN,2023-09-23T13:14:18+00:00,
ACC0002500,CUST001999,LU258M1501W3DNFAFKIE,PR002,BR003,EUR,OPEN,2023-09-23T13:14:18+00:00,
ACC0002501,CUST002000,LU87QLETS6NVSV3S67O1,PR008,BR006,EUR,OPEN,2021-05-05T21:25:05+00:00,
ACC0002502,CUST002001,LU47SNCMVPVLEWE5MSY0,PR004,BR009,EUR,OPEN,2024-08-04T04:17:59+00:00,
ACC0002503,CUST002001,LU324GW4U0GB8CECNBKL,PR001,BR007,EUR,OPEN,2024-08-04T04:17:59+00:00,
ACC0002504,CUST002002,LU13LG06OIMJ9WQGQIK0,PR003,BR004,EUR,OPEN,2021-12-22T16:31:31+00:00,
ACC0002505,CUST002002,LU95IHSQUM4GVCRUHZ58,PR004,BR003,EUR,OPEN,2021-12-22T16:31:31+00:00,
ACC0002506,CUST002003,LU10HWGNL18TLMLZMVWR,PR008,BR009,EUR,OPEN,2025-03-03T13:21:42+00:00,
ACC0002507,CUST002003,LU91YMFCV2F3PLM9GWSV,PR007,BR010,EUR,OPEN,2025-03-03T13:21:42+00:00,
ACC0002508,CUST002004,LU99KYALNV1SBOA816FX,PR008,BR009,EUR,OPEN,2021-02-16T21:11:59+00:00,
ACC0002509,CUST002005,LU72N7GHS93RYHLPFACJ,PR007,BR008,EUR,OPEN,2025-06-11T09:48:22+00:00,
ACC0002510,CUST002006,LU417ZN2NVNMK4CI6Z01,PR006,BR006,EUR,OPEN,2025-12-25T10:05:54+00:00,
ACC0002511,CUST002007,LU11YKEDZWFTQ3NZXSMF,PR006,BR009,EUR,OPEN,2022-07-02T18:07:43+00:00,
ACC0002512,CUST002008,LU26DJ3V0C98V9Y2MV7T,PR006,BR008,EUR,CLOSED,2023-09-08T03:38:31+00:00,2023-09-08T03:38:31+00:00
ACC0002513,CUST002009,LU35VKGKW91C1IA6G9CR,PR003,BR004,EUR,OPEN,2023-07-02T02:21:50+00:00,
ACC0002514,CUST002010,LU38GSAWD9WAFPR4RKZO,PR002,BR006,EUR,OPEN,2021-12-10T19:18:50+00:00,
ACC0002515,CUST002011,LU52T2IUROLSVNZASIQB,PR005,BR002,EUR,OPEN,2023-04-22T03:30:21+00:00,
ACC0002516,CUST002012,LU35IXPZ7VL216LBG99G,PR002,BR008,EUR,OPEN,2024-01-19T02:33:57+00:00,
ACC0002517,CUST002013,LU33K8C5AKA3A1PWGUEE,PR005,BR007,EUR,OPEN,2024-12-23T15:57:17+00:00,
ACC0002518,CUST002014,LU17WNP54A8YDTP34W93,PR004,BR004,EUR,OPEN,2025-07-24T21:15:45+00:00,
ACC0002519,CUST002015,LU04HUOPOBAMLVY0R2QE,PR006,BR004,EUR,CLOSED,2025-07-08T12:28:13+00:00,2025-07-21T22:51:57+00:00
ACC0002520,CUST002016,LU7606OS8TKJ01MFXTNB,PR004,BR002,EUR,OPEN,2022-02-01T16:53:32+00:00,
ACC0002521,CUST002017,LU39HPEWYVMY15FNZT0M,PR001,BR004,EUR,OPEN,2025-03-09T04:08:28+00:00,
ACC0002522,CUST002018,LU96INIUNT6UL2NQ0W23,PR005,BR006,EUR,OPEN,2024-12-21T17:04:14+00:00,
ACC0002523,CUST002019,LU855AYSA1SFJMEURCJT,PR004,BR004,EUR,OPEN,2025-06-20T23:12:03+00:00,
ACC0002524,CUST002020,LU42AGZMJ5BMRHQGBWIY,PR008,BR009,EUR,CLOSED,2024-02-19T06:48:34+00:00,2024-02-19T06:48:34+00:00
ACC0002525,CUST002021,LU213JELZQUSMY506414,PR007,BR004,EUR,OPEN,2025-08-29T02:24:12+00:00,
ACC0002526,CUST002021,LU23Y60MAFONOI599IG2,PR005,BR007,EUR,OPEN,2025-08-29T02:24:12+00:00,
ACC0002527,CUST002022,LU49ESSG8WHT3W1H0CN8,PR007,BR008,EUR,OPEN,2022-07-14T06:04:14+00:00,
ACC0002528,CUST002023,LU65LK63UZETFAYYEXKM,PR006,BR003,EUR,CLOSED,2025-02-25T16:58:46+00:00,2025-04-07T08:41:37+00:00
ACC0002529,CUST002024,LU706VC1AMDOS4EFLDI4,PR006,BR008,EUR,OPEN,2025-04-08T10:50:03+00:00,
ACC0002530,CUST002025,LU42GIJC3JJMCNPX9JOO,PR003,BR004,EUR,OPEN,2025-11-07T07:39:53+00:00,
ACC0002531,CUST002026,LU3054P83K293Y28KPZA,PR006,BR002,EUR,OPEN,2021-11-07T15:10:27+00:00,
ACC0002532,CUST002027,LU490VGTQQ6YV3RMBZJB,PR005,BR003,EUR,OPEN,2023-03-09T22:44:51+00:00,
ACC0002533,CUST002028,LU78H62JDL6FENAA7RPN,PR002,BR005,EUR,OPEN,2024-02-08T07:39:22+00:00,
ACC0002534,CUST002029,LU0920PMBVA3RVDSSPK2,PR005,BR002,EUR,OPEN,2022-06-01T09:51:54+00:00,
ACC0002535,CUST002030,LU66RQH0FYN0LRD77VH1,PR003,BR010,EUR,OPEN,2025-07-21T03:39:11+00:00,
ACC0002536,CUST002031,LU01U4SECP40KL0VRHUI,PR004,BR009,EUR,OPEN,2024-11-07T07:19:10+00:00,
ACC0002537,CUST002032,LU29U57EH0SR106R4GMK,PR004,BR009,EUR,CLOSED,2024-10-09T01:21:05+00:00,2025-09-09T07:40:40+00:00
ACC0002538,CUST002033,LU77GV7VHG9X7FHDGSYC,PR001,BR002,EUR,OPEN,2024-09-29T21:35:08+00:00,
ACC0002539,CUST002034,LU75Z6K6AGRD8HIPV1OF,PR006,BR004,EUR,OPEN,2025-07-28T01:06:57+00:00,
ACC0002540,CUST002035,LU12Z9L3799R363F8EM8,PR007,BR007,EUR,OPEN,2025-05-10T15:00:46+00:00,
ACC0002541,CUST002036,LU11AQ4OA9BL7KGNHFT6,PR008,BR008,EUR,OPEN,2023-08-31T17:18:44+00:00,
ACC0002542,CUST002037,LU35STY38SJU0OTBBF20,PR002,BR005,EUR,OPEN,2023-07-22T00:56:04+00:00,
ACC0002543,CUST002038,LU07QGXFFMCNB2YYE4AY,PR004,BR004,EUR,OPEN,2023-05-21T07:27:29+00:00,
ACC0002544,CUST002039,LU340T8IB75I7T7E6G8Y,PR002,BR007,EUR,OPEN,2025-12-07T23:04:53+00:00,
ACC0002545,CUST002040,LU32DUX2JT53KFO0MZJB,PR003,BR004,EUR,OPEN,2021-12-17T21:48:18+00:00,
ACC0002546,CUST002041,LU34SH4KMEBE2DY17YP2,PR002,BR007,EUR,OPEN,2024-09-17T14:07:50+00:00,
ACC0002547,CUST002042,LU65QDT4CX3FK0UYWYRG,PR006,BR009,EUR,OPEN,2025-07-27T19:36:15+00:00,
ACC0002548,CUST002043,LU12V3HFHIC5BG7BV7MX,PR006,BR007,EUR,OPEN,2021-05-05T07:17:27+00:00,
ACC0002549,CUST002044,LU52LXVIW30FWBPMW6Q8,PR008,BR010,EUR,OPEN,2025-06-28T01:07:23+00:00,
ACC0002550,CUST002045,LU977MAQNRJK58XNIHAE,PR007,BR002,EUR,OPEN,2024-05-22T07:21:06+00:00,
ACC0002551,CUST002046,LU27AARADP50W9TBGTCV,PR004,BR010,EUR,OPEN,2023-12-10T14:43:54+00:00,
ACC0002552,CUST002047,LU62CCUDJ3ARZMZEH7M7,PR001,BR003,EUR,OPEN,2024-09-21T20:13:46+00:00,
ACC0002553,CUST002048,LU48I00F0MY24E33UL0T,PR005,BR009,EUR,OPEN,2025-10-20T11:45:46+00:00,
ACC0002554,CUST002049,LU348388FQGIQUK24CXC,PR003,BR007,EUR,OPEN,2024-07-30T05:48:44+00:00,
ACC0002555,CUST002049,LU20QS8F888Y27XBGOHM,PR008,BR006,EUR,CLOSED,2024-07-30T05:48:44+00:00,2024-07-30T05:48:44+00:00
ACC0002556,CUST002050,LU10TKBGPR8TN9L8ETBS,PR001,BR008,EUR,OPEN,2025-04-02T20:28:06+00:00,
ACC0002557,CUST002051,LU25W2LN0K4OOD6APTUS,PR005,BR008,EUR,OPEN,2022-01-26T23:59:16+00:00,
ACC0002558,CUST002052,LU95CUSY90G53MD4AE6R,PR005,BR004,EUR,OPEN,2025-11-20T06:08:48+00:00,
ACC0002559,CUST002053,LU47HFCNWZKU4ZIEDCJ7,PR007,BR002,EUR,CLOSED,2024-10-24T04:06:29+00:00,2024-11-07T02:38:37+00:00
ACC0002560,CUST002054,LU03DQTREW1YPCX2K5X1,PR008,BR010,EUR,OPEN,2024-05-26T12:58:47+00:00,
ACC0002561,CUST002055,LU69L9NBUM3BHO4ZB3LA,PR003,BR001,EUR,CLOSED,2021-10-28T01:31:58+00:00,2021-10-28T01:31:58+00:00
ACC0002562,CUST002056,LU77MJO34X054RYY8UNL,PR004,BR003,EUR,OPEN,2023-06-15T06:31:35+00:00,
ACC0002563,CUST002057,LU83969C52W4S1W7V29X,PR005,BR009,EUR,OPEN,2024-11-13T18:42:25+00:00,
ACC0002564,CUST002058,LU74LRI2PQY8I9XFZWJL,PR005,BR006,EUR,OPEN,2025-04-13T03:50:53+00:00,
ACC0002565,CUST002059,LU617ZPQERS9452T20M2,PR008,BR004,EUR,CLOSED,2025-07-14T18:52:35+00:00,2025-07-14T18:52:35+00:00
ACC0002566,CUST002060,LU56L550D0867Y2SLAVB,PR002,BR001,EUR,CLOSED,2024-06-04T12:15:33+00:00,2024-09-16T18:18:34+00:00
ACC0002567,CUST002061,LU51LJEZNQ0VF8ZUHWOF,PR006,BR008,EUR,OPEN,2022-12-01T12:50:35+00:00,
ACC0002568,CUST002062,LU1664D8161UGQ10DG5A,PR005,BR002,EUR,OPEN,2022-03-21T16:46:54+00:00,
ACC0002569,CUST002063,LU59CGVXKLYTEIQYXVJX,PR006,BR010,EUR,OPEN,2023-01-09T07:42:18+00:00,
ACC0002570,CUST002064,LU30IALK3HFNF6DDJFR7,PR008,BR004,EUR,CLOSED,2025-11-17T11:34:54+00:00,2025-12-13T20:13:10+00:00
ACC0002571,CUST002065,LU42X25PSNJ9LOEMIE9P,PR005,BR008,EUR,OPEN,2025-05-09T04:18:38+00:00,
ACC0002572,CUST002066,LU756A7RY75NI3U6RV1J,PR005,BR010,EUR,OPEN,2023-10-25T09:15:14+00:00,
ACC0002573,CUST002067,LU33TZ7RW8BDYZBT37MD,PR004,BR008,EUR,OPEN,2023-06-22T10:10:55+00:00,
ACC0002574,CUST002068,LU426895LRRTYPFJ7RIC,PR003,BR007,EUR,OPEN,2024-12-10T16:38:00+00:00,
ACC0002575,CUST002068,LU87C7FFJICLEVGI6WFN,PR003,BR008,EUR,OPEN,2024-12-13T13:08:34+00:00,
ACC0002576,CUST002069,LU13YVKO5AA8254XEDCN,PR005,BR001,EUR,OPEN,2023-09-19T04:34:01+00:00,
ACC0002577,CUST002070,LU9736SPK13Q8T1ROEDN,PR007,BR001,EUR,OPEN,2023-12-04T19:50:30+00:00,
ACC0002578,CUST002071,LU31214PDW9V8LE1RV08,PR004,BR009,EUR,OPEN,2021-09-23T06:32:01+00:00,
ACC0002579,CUST002072,LU87FJWX667MKNB48HRH,PR005,BR004,EUR,OPEN,2022-08-30T08:34:03+00:00,
ACC0002580,CUST002073,LU57D35LTQVT4U2EGOHX,PR006,BR008,EUR,OPEN,2022-01-05T09:43:23+00:00,
ACC0002581,CUST002074,LU86CITKYSU1OR17SX6N,PR007,BR009,EUR,OPEN,2025-02-27T13:46:59+00:00,
ACC0002582,CUST002074,LU449W64IYML4WCL5EJY,PR002,BR001,EUR,OPEN,2025-02-27T13:46:59+00:00,
ACC0002583,CUST002075,LU992K79B5P10T5CYUAH,PR002,BR001,EUR,OPEN,2024-12-19T21:50:28+00:00,
ACC0002584,CUST002076,LU91PW0JMVBLEEH64ACA,PR007,BR005,EUR,OPEN,2021-10-26T01:34:20+00:00,
ACC0002585,CUST002077,LU45PIKC8PWYD77BS1YE,PR003,BR003,EUR,OPEN,2021-09-16T16:12:51+00:00,
ACC0002586,CUST002078,LU68LQ3WGH5MCZ0UDZ67,PR002,BR001,EUR,OPEN,2025-08-16T13:30:38+00:00,
ACC0002587,CUST002078,LU233MH1BPWDJTVAZMI3,PR006,BR008,EUR,OPEN,2025-08-16T13:30:38+00:00,
ACC0002588,CUST002079,LU35F1QU1TY80Y3ZQ0HR,PR001,BR006,EUR,OPEN,2025-11-30T22:54:29+00:00,
ACC0002589,CUST002080,LU89HN2QM26R5GB4P6LM,PR005,BR001,EUR,CLOSED,2022-09-02T10:23:25+00:00,2022-09-02T10:23:25+00:00
ACC0002590,CUST002081,LU54KJNPRVCHVRH45ZX3,PR003,BR006,EUR,OPEN,2026-01-02T22:48:57+00:00,
ACC0002591,CUST002081,LU04BWFH7YKR5PNNT6FS,PR007,BR007,EUR,CLOSED,2026-01-02T22:48:57+00:00,2026-01-02T22:48:57+00:00
ACC0002592,CUST002081,LU82YOFUWW7DB64X5V3V,PR001,BR003,EUR,OPEN,2026-01-02T22:48:57+00:00,
ACC0002593,CUST002082,LU70IM5D8RRQY8UBGM8F,PR004,BR002,EUR,OPEN,2024-11-28T12:56:01+00:00,
ACC0002594,CUST002083,LU39LOKZRU3CE42PO5CE,PR006,BR005,EUR,OPEN,2023-08-09T02:03:28+00:00,
ACC0002595,CUST002084,LU925FL4OFC8JYK43U0A,PR006,BR004,EUR,CLOSED,2025-05-10T18:56:35+00:00,2025-05-10T18:56:35+00:00
ACC0002596,CUST002085,LU78YAXYZGF9L9IFB4U6,PR001,BR005,EUR,OPEN,2025-10-25T09:40:27+00:00,
ACC0002597,CUST002086,LU41OMYMHQI60G7ZH4UZ,PR004,BR006,EUR,CLOSED,2024-03-26T19:28:34+00:00,2024-03-26T19:28:34+00:00
ACC0002598,CUST002087,LU75YRKLB0JVV7PDAMW8,PR004,BR005,EUR,OPEN,2024-03-03T21:46:19+00:00,
ACC0002599,CUST002088,LU31QSGC67WOS98PFL2K,PR008,BR006,EUR,OPEN,2022-03-07T07:45:39+00:00,
ACC0002600,CUST002089,LU63MI6F9FY4F52GHAOS,PR008,BR009,EUR,OPEN,2025-08-25T06:38:42+00:00,
ACC0002601,CUST002089,LU62O1E5TU3QG4E6R7AB,PR001,BR003,EUR,OPEN,2025-08-25T06:38:42+00:00,
ACC0002602,CUST002090,LU07KHR9BQAFFPKGW9EJ,PR001,BR001,EUR,OPEN,2025-01-11T06:33:02+00:00,
ACC0002603,CUST002091,LU8220SUYE7T19GX8MNZ,PR008,BR003,EUR,OPEN,2025-04-18T11:08:17+00:00,
ACC0002604,CUST002092,LU80GS63HLA6OO7IYW1H,PR008,BR005,EUR,OPEN,2025-08-13T07:36:48+00:00,
ACC0002605,CUST002092,LU09IYZ0HYK32B61YW3S,PR008,BR009,EUR,OPEN,2025-07-23T04:37:47+00:00,
ACC0002606,CUST002093,LU84U3514N6BC3UC07IM,PR007,BR006,EUR,OPEN,2023-12-29T19:05:44+00:00,
ACC0002607,CUST002093,LU28PR3SFL1596ZV2D2P,PR004,BR008,EUR,OPEN,2023-03-23T12:19:48+00:00,
ACC0002608,CUST002094,LU19F3NIEPNAV629K67A,PR006,BR005,EUR,CLOSED,2025-07-03T14:34:15+00:00,2025-11-20T04:26:01+00:00
ACC0002609,CUST002095,LU965ZND678N5C2EA0IM,PR003,BR010,EUR,OPEN,2025-09-12T09:57:25+00:00,
ACC0002610,CUST002095,LU39SF5T3A8S8Z5HH2KS,PR002,BR006,EUR,OPEN,2025-09-12T09:57:25+00:00,
ACC0002611,CUST002095,LU251XDQG0JZ3LRA6YK9,PR006,BR010,EUR,OPEN,2025-09-12T09:57:25+00:00,
ACC0002612,CUST002096,LU12XZ12DEE63H3HARVK,PR001,BR002,EUR,OPEN,2022-08-22T13:39:57+00:00,
ACC0002613,CUST002097,LU779BJLFPG9ZCUCMTYG,PR001,BR008,EUR,OPEN,2023-01-14T13:39:09+00:00,
ACC0002614,CUST002098,LU61QFR0WXTUFLPNVXE0,PR002,BR008,EUR,OPEN,2021-04-04T02:04:05+00:00,
ACC0002615,CUST002098,LU52ZMBMYMO60T6ZVBD2,PR005,BR010,EUR,OPEN,2021-04-04T02:04:05+00:00,
ACC0002616,CUST002099,LU40AEF0XOZQ3BZ11456,PR005,BR004,EUR,OPEN,2023-03-03T11:58:25+00:00,
ACC0002617,CUST002099,LU19RR91REUNWBBQMWE7,PR002,BR004,EUR,CLOSED,2023-03-03T11:58:25+00:00,2023-03-03T11:58:25+00:00
ACC0002618,CUST002100,LU91QZXGNJ3FDCTGL1RP,PR007,BR004,EUR,OPEN,2024-12-03T04:42:32+00:00,
ACC0002619,CUST002101,LU73KBXDGYNPJPZIUOI9,PR005,BR008,EUR,CLOSED,2024-10-31T07:09:04+00:00,2024-11-19T07:54:28+00:00
ACC0002620,CUST002101,LU15HKSGI6NAB1LP8H6N,PR007,BR006,EUR,OPEN,2024-05-12T01:50:26+00:00,
ACC0002621,CUST002101,LU73F52ZH1A5FG4JJPOU,PR003,BR005,EUR,CLOSED,2024-02-04T13:32:42+00:00,2024-08-14T08:45:30+00:00
ACC0002622,CUST002102,LU47PW1K83ITWBRBQGR2,PR004,BR004,EUR,OPEN,2023-06-11T15:02:03+00:00,
ACC0002623,CUST002103,LU858LE8ISSY9KGZMYI5,PR002,BR007,EUR,OPEN,2023-11-28T01:24:49+00:00,
ACC0002624,CUST002104,LU18KNIIQK1M29NZ6FKV,PR007,BR005,EUR,OPEN,2024-12-11T00:49:04+00:00,
ACC0002625,CUST002105,LU9958R4WARQ3SF21TNR,PR005,BR006,EUR,OPEN,2025-04-12T11:20:10+00:00,
ACC0002626,CUST002106,LU85CYULWNLPIRTR8ORX,PR001,BR006,EUR,OPEN,2024-07-05T19:40:26+00:00,
ACC0002627,CUST002107,LU8324UQ5I8HU2B11LWA,PR006,BR006,EUR,OPEN,2022-02-20T14:33:12+00:00,
ACC0002628,CUST002108,LU8422HQS94KS7QI1HWL,PR007,BR003,EUR,CLOSED,2022-10-31T11:14:33+00:00,2022-10-31T11:14:33+00:00
ACC0002629,CUST002109,LU70ID9D6LB46A66LKCI,PR004,BR001,EUR,OPEN,2022-02-18T11:10:30+00:00,
ACC0002630,CUST002109,LU90RJMWQ5FNDK5IAKUF,PR006,BR003,EUR,CLOSED,2022-10-12T02:50:31+00:00,2022-12-13T21:51:37+00:00
ACC0002631,CUST002110,LU17X367PVQNK1COLKTD,PR003,BR003,EUR,OPEN,2024-04-11T23:50:29+00:00,
ACC0002632,CUST002111,LU618G5GWDY8UJSYA669,PR008,BR008,EUR,CLOSED,2025-06-17T19:23:25+00:00,2025-08-02T01:08:29+00:00
ACC0002633,CUST002112,LU068UHWFLI60YCB3SRH,PR006,BR010,EUR,OPEN,2023-08-08T09:56:45+00:00,
ACC0002634,CUST002113,LU07PZS65P4IWBGJU16R,PR008,BR002,EUR,OPEN,2023-08-10T05:59:38+00:00,
ACC0002635,CUST002114,LU722815EVTLVU5FT25D,PR004,BR005,EUR,OPEN,2024-11-09T04:01:45+00:00,
ACC0002636,CUST002115,LU90DOXMOZOWJH4LMRAV,PR002,BR010,EUR,OPEN,2025-11-10T17:22:13+00:00,
ACC0002637,CUST002116,LU92810PHRO83DYHEVTJ,PR002,BR006,EUR,OPEN,2024-08-11T05:33:10+00:00,
ACC0002638,CUST002117,LU76HJYUVH4NOZY1T9HR,PR002,BR002,EUR,OPEN,2024-04-10T08:20:25+00:00,
ACC0002639,CUST002117,LU33BAF8DHGA0P9KLRRP,PR004,BR002,EUR,OPEN,2024-04-10T08:20:25+00:00,
ACC0002640,CUST002118,LU8256VUE2HWSPZ9CNRX,PR006,BR005,EUR,CLOSED,2025-11-28T22:12:50+00:00,2025-11-28T22:12:50+00:00
ACC0002641,CUST002119,LU78RD7CECA0UZ8F8NMM,PR005,BR009,EUR,CLOSED,2021-06-03T23:44:14+00:00,2021-06-03T23:44:14+00:00
ACC0002642,CUST002120,LU49SBPD2WAVB1RB7HDY,PR008,BR010,EUR,OPEN,2023-07-12T05:45:55+00:00,
ACC0002643,CUST002121,LU48XGBUKB8YVN5SRWW8,PR001,BR010,EUR,OPEN,2023-04-02T11:53:51+00:00,
ACC0002644,CUST002122,LU931YVQPQ36GJ0796HA,PR004,BR002,EUR,OPEN,2024-03-09T13:00:51+00:00,
ACC0002645,CUST002123,LU05NB57H31IPLUV78HF,PR007,BR004,EUR,CLOSED,2022-06-27T17:28:01+00:00,2022-06-27T17:28:01+00:00
ACC0002646,CUST002124,LU12XG8B26RTIQY31BDQ,PR002,BR003,EUR,OPEN,2025-07-20T06:46:37+00:00,
ACC0002647,CUST002125,LU52U5FLVQTW8T2WFZEQ,PR003,BR006,EUR,OPEN,2024-03-09T15:25:06+00:00,
ACC0002648,CUST002125,LU33BBVTTT1KXJH0WP93,PR001,BR002,EUR,OPEN,2024-08-28T18:55:39+00:00,
ACC0002649,CUST002126,LU51YZ5WJQTLAPGU45AZ,PR004,BR010,EUR,OPEN,2024-06-05T11:47:23+00:00,
ACC0002650,CUST002126,LU35XD429O1OUC06DGIJ,PR006,BR009,EUR,CLOSED,2024-06-05T11:47:23+00:00,2024-06-05T11:47:23+00:00
ACC0002651,CUST002127,LU77OWL0AF32L0VV6ENI,PR007,BR007,EUR,OPEN,2022-11-16T09:31:58+00:00,
ACC0002652,CUST002128,LU33I2AF9INMIDDKUOCR,PR007,BR002,EUR,OPEN,2024-08-14T05:47:01+00:00,
ACC0002653,CUST002129,LU128XOOHEVZS6OU0L93,PR007,BR008,EUR,CLOSED,2022-12-10T00:07:32+00:00,2022-12-10T00:07:32+00:00
ACC0002654,CUST002129,LU338PPYSJHWJ0QX73EY,PR006,BR004,EUR,OPEN,2022-12-10T00:07:32+00:00,
ACC0002655,CUST002130,LU20G196C3AG6JFVV5QF,PR004,BR001,EUR,OPEN,2024-08-18T01:07:32+00:00,
ACC0002656,CUST002131,LU88MSAE4ETRVX41YYJW,PR006,BR002,EUR,CLOSED,2025-07-11T11:03:07+00:00,2025-07-11T11:03:07+00:00
ACC0002657,CUST002131,LU135HICOTX4RH2VYWLN,PR004,BR007,EUR,OPEN,2025-07-11T11:03:07+00:00,
ACC0002658,CUST002132,LU22IO2FZYTONMWF2KEE,PR001,BR003,EUR,OPEN,2022-08-04T02:03:08+00:00,
ACC0002659,CUST002132,LU78K2AND041QIDHF5PE,PR002,BR006,EUR,OPEN,2022-08-04T02:03:08+00:00,
ACC0002660,CUST002132,LU14BQZCDVLCTVY08ZWF,PR001,BR002,EUR,OPEN,2022-08-04T02:03:08+00:00,
ACC0002661,CUST002132,LU87LI37OLAKVNLTR788,PR001,BR004,EUR,OPEN,2022-08-04T02:03:08+00:00,
ACC0002662,CUST002133,LU921W34ZUTNWK9GQ1PE,PR001,BR008,EUR,OPEN,2022-10-22T05:09:20+00:00,
ACC0002663,CUST002133,LU333QEEZC6Q38H9KJKN,PR003,BR005,EUR,OPEN,2022-10-22T05:09:20+00:00,
ACC0002664,CUST002134,LU85T8T7WZTTVFQLHX3I,PR005,BR005,EUR,OPEN,2025-04-06T17:15:16+00:00,
ACC0002665,CUST002135,LU074EOMFRO8I2ZSZHIN,PR002,BR005,EUR,OPEN,2021-06-04T07:40:17+00:00,
ACC0002666,CUST002136,LU81JVHN2LA032ND39BP,PR006,BR006,EUR,OPEN,2021-07-28T12:55:06+00:00,
ACC0002667,CUST002137,LU20D4VNHFM9K7F6NUA2,PR004,BR005,EUR,OPEN,2022-12-08T10:42:23+00:00,
ACC0002668,CUST002137,LU41VAXCZ6HWGFQ0I36V,PR004,BR010,EUR,OPEN,2022-12-08T10:42:23+00:00,
